seats_flipped,party_a_final,party_b_final,party_a_majority,party_b_majority,p_min_b,p_maj_b,turnout
1,205,82,True,False,0.8846784030689235,0.1998266144062894,0.8110676060479747
1,205,82,True,False,0.7412434315898176,0.3721918648049034,0.7072692726793989
1,205,82,True,False,0.6107830295110361,0.4434416526634885,0.6940819090284278
2,204,83,True,False,0.8190849884688886,0.4956832536238897,0.6587665681934659
0,206,81,True,False,0.654620547883144,0.21895079171285636,0.8250839259486905
0,206,81,True,False,0.533222059083813,0.28897133931325425,0.6689713012933308
1,205,82,True,False,0.6399952852555945,0.5091722164859854,0.7016566677022962
0,206,81,True,False,0.586178453744138,0.39835232165952017,0.8090459751468825
0,206,81,True,False,0.7157230503805204,0.27429394198036083,0.7428570434129383
0,206,81,True,False,0.5317507986626169,0.16046182305668885,0.698670997716922
2,204,83,True,False,0.7138909565097042,0.42744302128186745,0.798853857096978
0,206,81,True,False,0.7322448243029468,0.2908490157987735,0.842363461623907
4,202,85,True,False,0.8105579030462063,0.5001208218789999,0.7478438914355084
0,206,81,True,False,0.500705189145345,0.39705191818829055,0.7346257024649602
0,206,81,True,False,0.7914077315628949,0.197300339828482,0.7517420679891608
2,204,83,True,False,0.803726391807149,0.4452280409716592,0.6982782202215243
1,205,82,True,False,0.5086242406647309,0.4795328567298703,0.883565966622612
0,206,81,True,False,0.517847541446637,0.4021218854637176,0.8493249734941958
1,205,82,True,False,0.6317429996329007,0.40471368507066247,0.7718349902242522
2,204,83,True,False,0.8736348356363098,0.28336434128859145,0.7589857545602212
0,206,81,True,False,0.5303371243281509,0.1897047997848965,0.8267200056320477
1,205,82,True,False,0.8865202924806832,0.1660224241873625,0.8313667528854829
0,206,81,True,False,0.5431502547025311,0.29464119703750596,0.8362514818402315
1,205,82,True,False,0.7095327183275164,0.3714313861342975,0.8016597626300368
1,205,82,True,False,0.5804754673364141,0.42233648665547036,0.8377680637281189
1,205,82,True,False,0.6884011665093803,0.37229880510477964,0.7506717665968009
0,206,81,True,False,0.5283075377859452,0.2693310727776003,0.7241850694460668
0,206,81,True,False,0.6552150834517767,0.2695416068148475,0.6152807497612419
0,206,81,True,False,0.6253191547552578,0.32087860959488423,0.8799716164371643
0,206,81,True,False,0.6557756611341667,0.20648497565023144,0.7390752362738728
0,206,81,True,False,0.5235214139645424,0.2855690481136382,0.685006206390465
6,200,87,True,False,0.886963269908392,0.5332931946557261,0.6791047395932098
0,206,81,True,False,0.5660630336877246,0.16361096746653195,0.7599435315979353
0,206,81,True,False,0.6078082130148064,0.358083594644586,0.8664307933249562
2,204,83,True,False,0.829819687396837,0.3123857986974703,0.8623208016075375
0,206,81,True,False,0.5867593272779024,0.28250990636898166,0.6477171475267058
0,206,81,True,False,0.6392410544980947,0.2527029258258816,0.6821191056325486
0,206,81,True,False,0.5761961662167633,0.34481484068185325,0.8449270972589236
0,206,81,True,False,0.5162746258893574,0.21338188471585479,0.6520925053437432
0,206,81,True,False,0.7562171734047739,0.15720660143064594,0.6073354926359809
1,205,82,True,False,0.5482288217716373,0.44672254490335445,0.6338391183510961
0,206,81,True,False,0.6726989710140931,0.3267349890962786,0.7609604639550548
1,205,82,True,False,0.8689256233091706,0.25711701697601813,0.8384698595680706
4,202,85,True,False,0.7195818385242568,0.5307820592556626,0.828605454949046
1,205,82,True,False,0.6548409565639501,0.4193960272316911,0.7430766334461539
1,205,82,True,False,0.6149934360702606,0.45599177280974235,0.7056411248514368
2,204,83,True,False,0.7685569193567464,0.3979270467038059,0.8123387526647249
0,206,81,True,False,0.6138464428681174,0.2889964882194924,0.8313026322232357
0,206,81,True,False,0.5056661399967467,0.33744362493055347,0.7526725850578271
0,206,81,True,False,0.5877151876622817,0.27822835470215623,0.7481773411197902
3,203,84,True,False,0.6211989817870233,0.5209174598377329,0.8707267451415225
0,206,81,True,False,0.6990473310073994,0.23476919144125322,0.6090436745964279
1,205,82,True,False,0.535667608799542,0.505240682777353,0.668230600225942
1,205,82,True,False,0.553807543946224,0.48208861545777787,0.8896953340554494
0,206,81,True,False,0.8297559075403843,0.2506983620255484,0.646909720976556
1,205,82,True,False,0.7645885701605639,0.3564777976386618,0.7529596244080531
1,205,82,True,False,0.5734836332323049,0.48142809378737,0.6784250967608433
0,206,81,True,False,0.6673210104040251,0.25148906805614496,0.6567408763653636
1,205,82,True,False,0.6109882449150943,0.4750409772131125,0.7102013675455036
3,203,84,True,False,0.6764747682431871,0.5137654961560436,0.7048614280198552
0,206,81,True,False,0.5574797340159487,0.36995056067824755,0.7749738077096361
1,205,82,True,False,0.8109076054406729,0.26038443726971877,0.8049153670874039
0,206,81,True,False,0.5559703482875114,0.39695686207914144,0.8916689802156682
3,203,84,True,False,0.7632585737247884,0.49226328849602113,0.6407209433827362
0,206,81,True,False,0.5971538708441295,0.17509105681334983,0.8207498752416003
0,206,81,True,False,0.7676810692844716,0.24106454575761446,0.74361737737059
3,203,84,True,False,0.6304413870066286,0.5110722686263225,0.7561573346761246
2,204,83,True,False,0.7674783483565522,0.43838311810186886,0.8233807271515909
1,205,82,True,False,0.5403707173872697,0.47307630260521133,0.7519205659695003
0,206,81,True,False,0.5831584760655663,0.22362714162998204,0.7906864506384236
1,205,82,True,False,0.8200592719490566,0.29303326035751515,0.6229174565572593
0,206,81,True,False,0.7353914798921033,0.24062569726557154,0.7911142086604892
0,206,81,True,False,0.5461159737788773,0.1734930403289537,0.6068307830438326
0,206,81,True,False,0.6799041678214272,0.19044730089450432,0.6986932212492216
0,206,81,True,False,0.5190374183075176,0.40899320942299167,0.8634886123811046
0,206,81,True,False,0.7149086321707838,0.2219030592407818,0.8265672301721504
0,206,81,True,False,0.6951225374638514,0.216877387656795,0.6177539758786813
0,206,81,True,False,0.7771003154488375,0.2250195998467734,0.746239043378183
1,205,82,True,False,0.6255337960894375,0.42433137257015885,0.7462592745532413
0,206,81,True,False,0.7527808456275763,0.23442781403696075,0.845236202377931
0,206,81,True,False,0.5549331628908494,0.2338718827539919,0.6483919974156498
0,206,81,True,False,0.615427629394369,0.1549649898352083,0.8426502370073731
1,205,82,True,False,0.8797128102449169,0.20687371789104586,0.6336665430592552
9,197,90,True,False,0.8913637985439926,0.4785959749306598,0.8831640130935803
0,206,81,True,False,0.6710150809392675,0.21627428410180954,0.8907341730549553
0,206,81,True,False,0.6218216995170068,0.1592896692922721,0.709657149873551
3,203,84,True,False,0.6411241761115035,0.5421942400907733,0.7843296891600141
5,201,86,True,False,0.7443973155008762,0.505281650286598,0.8385410188548946
1,205,82,True,False,0.700882050341061,0.4448741684917236,0.7459269259995664
1,205,82,True,False,0.8074052107716205,0.3868639240128635,0.6638520879021319
4,202,85,True,False,0.8276927311537354,0.5330639328744564,0.6177015546461867
0,206,81,True,False,0.5791537838672574,0.3500237516520619,0.6938321177471182
4,202,85,True,False,0.7940764632046984,0.48180286584009296,0.8727306043476538
2,204,83,True,False,0.8702337359712907,0.30540599477283,0.8782119789815512
1,205,82,True,False,0.6430513712451833,0.4155164045880675,0.8136568435974445
0,206,81,True,False,0.5271319465121399,0.44604416365355004,0.6912225586844705
1,205,82,True,False,0.5945694801449988,0.44525302752990104,0.6941094824581303
4,202,85,True,False,0.8876816991128333,0.4032075719511777,0.8959037629551545
0,206,81,True,False,0.5954556896463031,0.3481049835894937,0.7794421216705631
3,203,84,True,False,0.74534047875657,0.4720485304671164,0.8415170960054614
1,205,82,True,False,0.8287151781320641,0.21209071209882727,0.7997163320867874
0,206,81,True,False,0.5582923880374046,0.3224148081944083,0.8632373481424842
0,206,81,True,False,0.7763446318320085,0.3122014350611805,0.7937267195703327
2,204,83,True,False,0.7017344379874064,0.42977195725454925,0.8915399401580621
0,206,81,True,False,0.7491463978440103,0.23873247223662658,0.6353304569053203
0,206,81,True,False,0.7531683549415666,0.2621651712096903,0.7081709962273737
0,206,81,True,False,0.5740535234733848,0.16202266552515793,0.6370512855892828
0,206,81,True,False,0.555489153366295,0.2294499094647015,0.8415410397858287
0,206,81,True,False,0.7616900629007713,0.29187558838519745,0.7762115312379115
0,206,81,True,False,0.7097501355054938,0.2211682693688289,0.7531265225582511
8,198,89,True,False,0.8618843011196263,0.4930817158429677,0.8031207761205127
0,206,81,True,False,0.5046608676349749,0.3620257784370722,0.7393589944091038
2,204,83,True,False,0.7603877255466857,0.46998334741661907,0.787182086558618
0,206,81,True,False,0.8882034421575906,0.16323477564557545,0.7046247046896345
2,204,83,True,False,0.5508646722106991,0.5146980129185813,0.8356802917468085
5,201,86,True,False,0.742477429046291,0.5378820224849034,0.7314221496859367
0,206,81,True,False,0.5201785043487035,0.3449977018106579,0.8670037126003516
0,206,81,True,False,0.6621533637057277,0.2132272145587622,0.7164219984697129
0,206,81,True,False,0.7188213099883101,0.1933819386023483,0.7451178913862754
0,206,81,True,False,0.8253185583905134,0.20643701072814813,0.6781298083937107
2,204,83,True,False,0.8280018447577636,0.3694355308678042,0.6791782852986235
0,206,81,True,False,0.6551259618340122,0.17332840806983132,0.8869094385264407
1,205,82,True,False,0.8472611609578121,0.2627211071520644,0.8682286790883135
0,206,81,True,False,0.6415892592144291,0.21896508406174311,0.8122879819312144
0,206,81,True,False,0.7367466969911737,0.23506198054146332,0.8919357387652074
2,204,83,True,False,0.8226886504580071,0.4236236719365926,0.6248247430204475
0,206,81,True,False,0.5650080904038182,0.38440935952390964,0.6484315040303061
0,206,81,True,False,0.8336346490781569,0.25355244731003995,0.7330257640189379
0,206,81,True,False,0.5812694352349549,0.37205643898739615,0.7417438348106571
1,205,82,True,False,0.6017830885290887,0.4694418359102617,0.89304477894645
0,206,81,True,False,0.728998975356968,0.16062489077475925,0.8081518453551959
5,201,86,True,False,0.8342830896694842,0.4819908053291536,0.847746848948485
5,201,86,True,False,0.898368218953525,0.4425297311571547,0.7647552601145631
4,202,85,True,False,0.8722294487336154,0.47373426818777276,0.6494252402560456
1,205,82,True,False,0.7274917589401952,0.435011921045163,0.6710209742999712
0,206,81,True,False,0.727627932203537,0.16204057081913883,0.8688337050758388
1,205,82,True,False,0.5412031664987553,0.47155316353492743,0.6421587886335215
0,206,81,True,False,0.670587492967645,0.18545386033867078,0.6602531310264284
2,204,83,True,False,0.8293001727542408,0.4493075061455855,0.8050812954022265
0,206,81,True,False,0.6884512996164377,0.3206668685275853,0.7113689772410313
1,205,82,True,False,0.59426031068205,0.47910922788210974,0.7721739265425109
0,206,81,True,False,0.5312151993081575,0.27759427847147544,0.8567108758949973
0,206,81,True,False,0.771627206579097,0.21539137271602443,0.716562449302931
3,203,84,True,False,0.8297455738336904,0.45715937282223174,0.7002411498848445
0,206,81,True,False,0.731638509739088,0.22868269038058303,0.7520956996294427
2,204,83,True,False,0.821201362612607,0.4255844948962757,0.7377006444769788
1,205,82,True,False,0.8497089997702069,0.2247046428769351,0.6905322955414844
0,206,81,True,False,0.5321169764708185,0.33329451165675306,0.8184968739974814
0,206,81,True,False,0.5006951450985797,0.22171192842455026,0.6005789833890145
1,205,82,True,False,0.5745107565548109,0.4493290294201597,0.7146697384790396
1,205,82,True,False,0.7502034868884472,0.397398990563048,0.6525843537770608
1,205,82,True,False,0.5888854623163517,0.4274238673041323,0.8002399385371627
0,206,81,True,False,0.6337163570914266,0.16823209825577323,0.6753481344565224
2,204,83,True,False,0.7613777125810137,0.4242060856771437,0.6477296915177334
4,202,85,True,False,0.7133059238411837,0.48326809109463603,0.8728108879053735
0,206,81,True,False,0.6129444176600215,0.16303820099862407,0.855745615584629
0,206,81,True,False,0.7616229373871727,0.15248466740758793,0.6825228103013717
0,206,81,True,False,0.6811191955295652,0.22124415103356115,0.8506231231918775
7,199,88,True,False,0.8599136342590182,0.5372560777547795,0.7526384762304377
0,206,81,True,False,0.5217277311319709,0.3038972985623037,0.7925771430476193
1,205,82,True,False,0.8530004597112844,0.2591912084919884,0.7028523555013476
0,206,81,True,False,0.5276418356281033,0.21097327146560615,0.8475341972791444
0,206,81,True,False,0.8606162632588796,0.17607446278223193,0.6394827912033215
2,204,83,True,False,0.625056141712161,0.5264716004412603,0.6360634434143055
2,204,83,True,False,0.7298325615229421,0.39222280499013457,0.8826152139976521
0,206,81,True,False,0.6234842266591196,0.31190577082787974,0.8280199594453969
1,205,82,True,False,0.6744070704608145,0.4679443047319888,0.8484203988590282
3,203,84,True,False,0.8919513545173559,0.3568215851922681,0.7238486246273785
1,205,82,True,False,0.5732344188389248,0.4556664047548708,0.6740535034206226
4,202,85,True,False,0.8657926863954267,0.42891609281407544,0.8397580929097603
2,204,83,True,False,0.8094368624178225,0.39012010455080526,0.7641654599909771
0,206,81,True,False,0.6167816255518315,0.24713362842973066,0.7494350947854208
3,203,84,True,False,0.8206155815959291,0.4606164161366399,0.7050156934486757
0,206,81,True,False,0.715118395497909,0.23801477042182212,0.7721338152728344
1,205,82,True,False,0.6706745854925804,0.46778465200777697,0.7595582785653061
1,205,82,True,False,0.5958530757499344,0.48989838593138835,0.6599527459695747
0,206,81,True,False,0.7135986606686455,0.23137806385828594,0.8186125790612456
1,205,82,True,False,0.6428233970833407,0.48484177726241007,0.8083264397370828
0,206,81,True,False,0.6786978476565508,0.2509369833633078,0.7817529276452084
0,206,81,True,False,0.5618398786636358,0.3343138697175546,0.7682903004774224
0,206,81,True,False,0.5237157006812097,0.18231238559754762,0.8160542716770567
2,204,83,True,False,0.8600727216114924,0.3102145158281205,0.8213901477518071
0,206,81,True,False,0.5511454652572436,0.2639869009894322,0.8578909599044191
3,203,84,True,False,0.6416100559573866,0.4891984120264831,0.836353680718153
1,205,82,True,False,0.6636090584500791,0.39521406736490305,0.7688084634633896
2,204,83,True,False,0.720067970015798,0.4402983224406106,0.8027197200114696
1,205,82,True,False,0.5844547003913294,0.491174284088673,0.7780212078993758
5,201,86,True,False,0.8632137631090367,0.42721599881934075,0.8391103595950985
2,204,83,True,False,0.6073086919802209,0.522221411573296,0.6636852359359509
4,202,85,True,False,0.821501392326554,0.4927288697846404,0.6861325664620228
0,206,81,True,False,0.7269496346497907,0.2609630425512029,0.6883673567121856
2,204,83,True,False,0.659501114755625,0.4961577947255111,0.8183992914757222
2,204,83,True,False,0.7447786255511016,0.4112174075957732,0.873054081147515
0,206,81,True,False,0.5798468200548565,0.4220900873057393,0.8108889205254313
0,206,81,True,False,0.6628389723396672,0.2572159043807387,0.612183969370517
1,205,82,True,False,0.6104417147475294,0.4684717935745668,0.6755981534524295
0,206,81,True,False,0.5640724567686425,0.2867105936473268,0.8059894092496463
0,206,81,True,False,0.8761526717961429,0.21710757960372667,0.6554883645870268
1,205,82,True,False,0.8640789775428811,0.25994779922495936,0.8139132613440101
0,206,81,True,False,0.5119711679562718,0.1992998014975096,0.7902685055590735
1,205,82,True,False,0.5846262551192206,0.46142063389444427,0.8042560100739695
1,205,82,True,False,0.8826187433830261,0.1521815180145086,0.8094680455864148
0,206,81,True,False,0.589636647729434,0.19481565028435907,0.8380877840237497
6,200,87,True,False,0.8693313344778894,0.5459149555727288,0.6265377160284948
0,206,81,True,False,0.6755964943294354,0.35255736803046717,0.6079504991220561
0,206,81,True,False,0.5601399124026674,0.41642196524213254,0.8953315301151331
1,205,82,True,False,0.8520101640248575,0.24004603280024078,0.8820340031864937
0,206,81,True,False,0.5359468919628894,0.4184366152260663,0.7352229445801473
0,206,81,True,False,0.7781069094484134,0.22815957333881567,0.8239168384039491
0,206,81,True,False,0.8016025688418538,0.1905354980776348,0.6089160764006619
5,201,86,True,False,0.7029885905470888,0.5222034288549396,0.8569617615799501
0,206,81,True,False,0.8152974701905665,0.15041104433194666,0.872667183274174
1,205,82,True,False,0.6255445509131214,0.42623437170049233,0.6939344927455517
0,206,81,True,False,0.5317274202453165,0.16355519018209214,0.7664276702551134
1,205,82,True,False,0.5804554614122928,0.5311400745260138,0.7701835655303347
0,206,81,True,False,0.5823108590043242,0.36528079981503364,0.6243706548811531
1,205,82,True,False,0.568596794928282,0.48478586689063746,0.7099985848610779
1,205,82,True,False,0.8531151156538143,0.23368223810106828,0.7568659654223586
0,206,81,True,False,0.7126572792227331,0.26606890022451807,0.6138521424038669
3,203,84,True,False,0.8245157660273594,0.5082567806274186,0.6154439377251781
2,204,83,True,False,0.6304796812031922,0.5417839319201522,0.6446347047625579
0,206,81,True,False,0.5386386986421872,0.29549052994749153,0.781804660179941
0,206,81,True,False,0.5025616285739527,0.2700922576725776,0.6932937443974334
3,203,84,True,False,0.8939267238026862,0.37951109238522635,0.7657486712292865
1,205,82,True,False,0.6242052094412942,0.43275367964098194,0.6648113422533383
0,206,81,True,False,0.7769693785603948,0.2208829858981319,0.6656196955075698
0,206,81,True,False,0.5009723827807386,0.41084612784757807,0.8173475488431127
0,206,81,True,False,0.7682443085962756,0.2052215222941313,0.7753961048108645
0,206,81,True,False,0.5945898939549866,0.22050641530267984,0.7545673222841643
0,206,81,True,False,0.822938770660099,0.21562427738825457,0.7333871648570432
0,206,81,True,False,0.8189012503115211,0.15872844406405678,0.7739270090666668
5,201,86,True,False,0.8527860402630968,0.4458610146621022,0.8850397794752437
0,206,81,True,False,0.6331882734712605,0.29171262697040495,0.8803279290579521
0,206,81,True,False,0.7727433410077456,0.17280898287558427,0.7127259233149461
0,206,81,True,False,0.5259647417308033,0.39797194133765085,0.7979306300813959
0,206,81,True,False,0.5067108256427808,0.2746248041828238,0.811887025947475
0,206,81,True,False,0.5148275079716289,0.33962201281807547,0.7411267975066207
1,205,82,True,False,0.8573938574346822,0.16207620406533135,0.7837770740293624
2,204,83,True,False,0.8000385206875472,0.3671928457296472,0.7613343514213828
1,205,82,True,False,0.8608392052322514,0.23922935510139193,0.7322770160154216
2,204,83,True,False,0.7215060113397386,0.3763970203178442,0.8540640327087938
0,206,81,True,False,0.5273704291944992,0.36925104887865723,0.7265356421220273
0,206,81,True,False,0.5355737627446103,0.4041325107462008,0.7758414508555155
2,204,83,True,False,0.8589565867714939,0.4382859289341024,0.6147503986911894
2,204,83,True,False,0.8862907105749956,0.36964749792048085,0.6442617390298409
0,206,81,True,False,0.672299790721586,0.22636496910950968,0.6472673874113215
2,204,83,True,False,0.7593526313340189,0.3621237328022154,0.8067321473238912
3,203,84,True,False,0.6729814889881013,0.5467546225221094,0.7922721121881905
5,201,86,True,False,0.7987527304701731,0.4659053876154246,0.8888475753648668
1,205,82,True,False,0.8765724826170277,0.19328303745448067,0.7850659313758603
1,205,82,True,False,0.8344629279837867,0.26464968511637066,0.8749222136701952
1,205,82,True,False,0.8074729010324423,0.31307869824980805,0.6676548563096195
1,205,82,True,False,0.8956108758850906,0.21298257476535434,0.7256122326862036
0,206,81,True,False,0.5159017075375294,0.1710872190275096,0.8382892479248235
0,206,81,True,False,0.6637798363906625,0.19058926302835558,0.779955084431314
0,206,81,True,False,0.68232392186019,0.20978109925989719,0.6920168347422737
0,206,81,True,False,0.6294556475533616,0.22731989181652676,0.7052434266911786
1,205,82,True,False,0.5116131645217503,0.515445236370945,0.7168651229412357
1,205,82,True,False,0.7018090572946925,0.371229096211968,0.6989879728085127
8,198,89,True,False,0.8363965745437248,0.48428890576084066,0.8955282198869678
6,200,87,True,False,0.8158506214507162,0.4923709426800797,0.86063462977641
0,206,81,True,False,0.6372077902448793,0.28313565579153427,0.8381522605466871
0,206,81,True,False,0.6210428190527084,0.27492445283329686,0.8931082292324493
2,204,83,True,False,0.7749724708713455,0.45505477994268145,0.7169798508663829
0,206,81,True,False,0.6709705003301496,0.36933139954775307,0.7794900839351945
0,206,81,True,False,0.7742465099890619,0.28378966455667215,0.642557080709907
1,205,82,True,False,0.6282069328854155,0.45206160992151817,0.6511992048493253
1,205,82,True,False,0.8093288396558671,0.22248813868293413,0.8342632146063524
1,205,82,True,False,0.7699270749435866,0.34360910847473297,0.814980201512308
0,206,81,True,False,0.5281406942879986,0.1954862382957677,0.646916608373689
8,198,89,True,False,0.8404248192190127,0.5331084426534579,0.7213197084652366
0,206,81,True,False,0.5380379826664274,0.43736739519182816,0.7451895882156573
0,206,81,True,False,0.5330272748274841,0.4390597569989023,0.8367871465201826
0,206,81,True,False,0.5027021958382272,0.24409760868396715,0.6201090568474125
2,204,83,True,False,0.7457824187942427,0.3925228349787298,0.7511831520546819
1,205,82,True,False,0.5530030561831223,0.5484871016564273,0.6950049139618145
0,206,81,True,False,0.7206160176548118,0.3354942527164834,0.7460769303282906
8,198,89,True,False,0.8592886199015451,0.48338960447495055,0.834946605017515
0,206,81,True,False,0.5257207097302216,0.20118954862909497,0.6308220914619412
0,206,81,True,False,0.5440077427234328,0.3614495303872564,0.788857111714208
3,203,84,True,False,0.804687067010844,0.5247497489164196,0.6651316784159688
0,206,81,True,False,0.7130790794708974,0.18165528735614805,0.7984541546837003
0,206,81,True,False,0.6253386465585323,0.19620365343216872,0.8210814711688503
0,206,81,True,False,0.5323405962899573,0.30311775258662027,0.798450411545184
0,206,81,True,False,0.6588829073971288,0.3800790988137165,0.8997831205152201
1,205,82,True,False,0.8597516915081189,0.24785279051054915,0.8921018314624107
1,205,82,True,False,0.8541090264599797,0.20356921672433712,0.7884907211842489
0,206,81,True,False,0.6349091089529035,0.20359042434521482,0.8163779252801256
4,202,85,True,False,0.839250018048019,0.47289357768099105,0.7473604472723785
0,206,81,True,False,0.7854935177664476,0.1610788831259813,0.626001968680933
0,206,81,True,False,0.6923567994258906,0.3485035737522538,0.7454002864749384
6,200,87,True,False,0.7963754041529985,0.5361524063180173,0.8439693070651425
0,206,81,True,False,0.7953695539572908,0.15352823426619583,0.6949353928651157
0,206,81,True,False,0.6207058059101176,0.26788216643963975,0.6465525638406499
0,206,81,True,False,0.6014347678853355,0.3405086151904293,0.8082978452459083
0,206,81,True,False,0.5286313353585526,0.24154591038818088,0.655090796451102
1,205,82,True,False,0.5969242645084848,0.5225230445119342,0.6876298570014039
0,206,81,True,False,0.5104789965989773,0.2890143757077558,0.7337955131893372
2,204,83,True,False,0.8278724210267842,0.4783793067491548,0.6450500163739016
2,204,83,True,False,0.5963878361058401,0.537449865812339,0.7665642827962345
0,206,81,True,False,0.7674774995636259,0.21750128014330689,0.7471171008832981
1,205,82,True,False,0.5944743016664893,0.44823618069639537,0.8880079431825212
0,206,81,True,False,0.8216096187260488,0.18352394577165046,0.7631715045692792
0,206,81,True,False,0.7180847596604012,0.2800127093271234,0.6564152783196899
2,204,83,True,False,0.6595266058448339,0.4775227387867765,0.717395368240785
0,206,81,True,False,0.5509693323260739,0.42983566131618717,0.6375962314442521
0,206,81,True,False,0.585309350958204,0.3536050740537835,0.8035987378521147
0,206,81,True,False,0.5010401407852769,0.32449776475454956,0.6154828681866186
1,205,82,True,False,0.5555061648422991,0.4468897952724345,0.8949896000602067
2,204,83,True,False,0.8463863656930151,0.392088627456822,0.7039268513447291
0,206,81,True,False,0.5015710844143701,0.4265648372157247,0.7095550205977339
0,206,81,True,False,0.8374423092739952,0.22166093542620424,0.6124893942076534
2,204,83,True,False,0.7313824909735687,0.4935870611286178,0.6761804099393509
0,206,81,True,False,0.8029901815699474,0.2254610854890044,0.6825346645915401
0,206,81,True,False,0.7185023415957649,0.2741594983862804,0.6796170935291034
4,202,85,True,False,0.764996173456797,0.5350409083121469,0.6994900707419126
4,202,85,True,False,0.8313883881410771,0.5223339627213734,0.6082661251561161
0,206,81,True,False,0.682574151654697,0.3238703436838325,0.6992557249157265
2,204,83,True,False,0.7324431311575862,0.3855275550234577,0.8796521238904976
2,204,83,True,False,0.8364327918959902,0.4412361799437861,0.7583024303875745
0,206,81,True,False,0.5536954947438109,0.1752706374171828,0.8073232371761506
1,205,82,True,False,0.6653599949776223,0.44540027037610086,0.8090568702687367
0,206,81,True,False,0.6655617253222934,0.34541830582067207,0.746164440330464
0,206,81,True,False,0.6661064710315832,0.36567340432753953,0.8558637398009376
3,203,84,True,False,0.7123770616703928,0.5335702123952228,0.6612002760783301
0,206,81,True,False,0.7409469557597975,0.3003748696655744,0.7710561720894766
1,205,82,True,False,0.6246444577034885,0.43693591786727143,0.7122776624618098
0,206,81,True,False,0.556483092273939,0.38608049783218423,0.6041345196354294
0,206,81,True,False,0.6816099430620626,0.330663098094569,0.7437001094374085
0,206,81,True,False,0.7685266245079159,0.29457488385905495,0.671162111983493
0,206,81,True,False,0.7454810934452465,0.25306587546070625,0.7291710596450369
0,206,81,True,False,0.6995284683214693,0.30196700954275635,0.708178350689692
0,206,81,True,False,0.5614580292775935,0.2494084116015951,0.7244477848489659
0,206,81,True,False,0.5808678090390371,0.33042070592754763,0.7731230010111889
0,206,81,True,False,0.5594630079870269,0.1869190431406527,0.8087888712743874
0,206,81,True,False,0.8309534950701274,0.29759414693870156,0.6333918211070625
3,203,84,True,False,0.7880635490725146,0.5247344769350551,0.6745210571837823
1,205,82,True,False,0.5748909335660228,0.47020899079947137,0.6481742188019204
1,205,82,True,False,0.5896036328933622,0.48319273672589336,0.7275857801403943
0,206,81,True,False,0.5016134417673688,0.15825051126187337,0.8295589514621732
0,206,81,True,False,0.5649220853429482,0.21344897060328472,0.6108113826046562
2,204,83,True,False,0.6267175192299833,0.5336093235510637,0.6984209345016824
2,204,83,True,False,0.800711036394688,0.38356613753335195,0.8220683326878662
0,206,81,True,False,0.8256070270061321,0.15201556053204449,0.7960168594095963
0,206,81,True,False,0.5313926355011429,0.16618531273052176,0.8921309128760265
2,204,83,True,False,0.8410449086842516,0.3061398487074235,0.7992798447372906
1,205,82,True,False,0.8363635244472792,0.262238352112757,0.7139200274882511
1,205,82,True,False,0.8546530437233508,0.19162180281347632,0.8126080982627639
0,206,81,True,False,0.7227723419364896,0.17919083197352906,0.6791410523960447
1,205,82,True,False,0.730639052552923,0.4887984243189853,0.6930494306086036
1,205,82,True,False,0.5582321810327318,0.502564200932737,0.7923034963239247
0,206,81,True,False,0.5553620696070243,0.3777990603080059,0.7966757261550816
0,206,81,True,False,0.6639693006366431,0.3809395240669951,0.7148751298538656
2,204,83,True,False,0.7929771802136218,0.3795419319196046,0.833864916964323
0,206,81,True,False,0.5823213899544857,0.1963588344877101,0.7808328805862119
1,205,82,True,False,0.5799803856145253,0.4341462166634263,0.8532273649397215
2,204,83,True,False,0.7557090763731145,0.43865016712155286,0.6336488799818124
1,205,82,True,False,0.6668834729983016,0.4282028794623381,0.7188552540597444
5,201,86,True,False,0.8941398249181537,0.4214762528319218,0.8776217961943863
9,197,90,True,False,0.8417447070576757,0.5480669568092026,0.8109128787072336
0,206,81,True,False,0.5486399220126366,0.284584947435234,0.7659793690037179
2,204,83,True,False,0.8365618348642591,0.3794715286739701,0.7740943853430309
0,206,81,True,False,0.6971234296079053,0.23612493937750947,0.79816909396954
3,203,84,True,False,0.7950894769372939,0.494002100110173,0.6074086383585899
4,202,85,True,False,0.8596498989048564,0.46859876594976674,0.7519200971797281
0,206,81,True,False,0.5477758256832824,0.2460535179198542,0.7680397281512901
0,206,81,True,False,0.7240584116368122,0.17356167063129915,0.6599441238526975
1,205,82,True,False,0.6043312571856733,0.4536134076743664,0.8368345701286136
0,206,81,True,False,0.5793155397412117,0.2914571382925599,0.8550152879585292
0,206,81,True,False,0.5494289435342872,0.1559396058748411,0.6052380798411588
5,201,86,True,False,0.7034236968627641,0.5396434621321463,0.8506500074743668
0,206,81,True,False,0.529645600398452,0.4474925785587342,0.693358117462362
7,199,88,True,False,0.8168092748421096,0.5237144699792741,0.8220487388758289
1,205,82,True,False,0.815078357828436,0.2917646276646202,0.8149632937399323
0,206,81,True,False,0.6297027118490856,0.35266634764827737,0.8634579204452653
2,204,83,True,False,0.768753562195442,0.3737604697060905,0.7976059020966456
1,205,82,True,False,0.8606682471622978,0.2495134926655258,0.7539750515764047
7,199,88,True,False,0.8955026132961579,0.503295690637259,0.7460202771493825
2,204,83,True,False,0.6535415207944835,0.4755214369722963,0.8873277019086253
